Year,Series,Series Label,Economy,Economy Label,Flow,Flow Label,US$ at current prices in millions,US$ at current prices in millions Footnote,US$ at current prices in millions Missing value,Percentage of total trade in goods and services,Percentage of total trade in goods and services Footnote,Percentage of total trade in goods and services Missing value
2020,2102,"Total trade in services",624,"Guinea-Bissau",01,"Imports",132.106,,,30.06607,,
2020,2102,"Total trade in services",328,"Guyana",02,"Exports",208.66,,,11.46861,,
2020,2102,"Total trade in services",328,"Guyana",01,"Imports",1801.24,,,47.95989,,
2020,2102,"Total trade in services",332,"Haiti",02,"Exports",132.749,,,13.03935,,
2020,2102,"Total trade in services",332,"Haiti",01,"Imports",491.552,,,11.76726,,
2020,2102,"Total trade in services",340,"Honduras",02,"Exports",1977.26,,,32.12979,,
2020,2102,"Total trade in services",340,"Honduras",01,"Imports",1816.701,,,18.27688,,
2020,2102,"Total trade in services",348,"Hungary",02,"Exports",22626.789,,,18.28445,,
2020,2102,"Total trade in services",348,"Hungary",01,"Imports",18085.693,,,14.98178,,
2020,2102,"Total trade in services",352,"Iceland",02,"Exports",2485.144,,,34.65405,,
2020,2102,"Total trade in services",352,"Iceland",01,"Imports",2188.228,,,29.17755,,
2020,2102,"Total trade in services",356,"India",02,"Exports",203145.152,,,41.96334,,
2020,2102,"Total trade in services",356,"India",01,"Imports",153737,"Estimated",,29.03482,"Estimated",
2020,2102,"Total trade in services",360,"Indonesia",02,"Exports",15015.986,,,8.68599,,
2020,2102,"Total trade in services",360,"Indonesia",01,"Imports",24771.467,,,15.67182,,
2020,2102,"Total trade in services",364,"Iran (Islamic Republic of)",02,"Exports",4214,,,7.79475,,
2020,2102,"Total trade in services",364,"Iran (Islamic Republic of)",01,"Imports",8212,,,14.97884,,
2020,2102,"Total trade in services",368,"Iraq",02,"Exports",3802.7,,,7.50544,,
2020,2102,"Total trade in services",368,"Iraq",01,"Imports",13816.1,,,25.18213,,
2020,2102,"Total trade in services",372,"Ireland",02,"Exports",292582.671,,,51.4074,,
2020,2102,"Total trade in services",372,"Ireland",01,"Imports",374721.42,,,76.65126,,
2020,2102,"Total trade in services",376,"Israel",02,"Exports",55270,,,48.32684,,
2020,2102,"Total trade in services",376,"Israel",01,"Imports",25097.1,,,26.24676,,
2020,2102,"Total trade in services",380,"Italy",02,"Exports",85101.263,,,15.26541,,
2020,2102,"Total trade in services",380,"Italy",01,"Imports",94677.321,,,19.35098,,
2020,2102,"Total trade in services",388,"Jamaica",02,"Exports",1998.848,,,61.51387,,
2020,2102,"Total trade in services",388,"Jamaica",01,"Imports",1714.153,,,28.98834,,
2020,2102,"Total trade in services",392,"Japan",02,"Exports",163953.9,,,20.64966,,
2020,2102,"Total trade in services",392,"Japan",01,"Imports",198186.3,,,24.7056,,
2020,2102,"Total trade in services",400,"Jordan",02,"Exports",2501.127,,,24.99508,,
2020,2102,"Total trade in services",400,"Jordan",01,"Imports",3095.07,,,16.92073,,
2020,2102,"Total trade in services",398,"Kazakhstan",02,"Exports",5208.279,,,10.55734,,
2020,2102,"Total trade in services",398,"Kazakhstan",01,"Imports",8445.657,,,18.31587,,
2020,2102,"Total trade in services",404,"Kenya",02,"Exports",3657.649,,,37.70923,,
2020,2102,"Total trade in services",404,"Kenya",01,"Imports",3327.106,,,18.77901,,
2020,2102,"Total trade in services",296,"Kiribati",02,"Exports",11.555,,,54.43373,,
2020,2102,"Total trade in services",296,"Kiribati",01,"Imports",40.787,,,27.41614,,
2020,2102,"Total trade in services",412,"Kosovo",02,"Exports",1142.742,,,,,"Not publishable"
2020,2102,"Total trade in services",412,"Kosovo",01,"Imports",692.662,,,,,"Not publishable"
2020,2102,"Total trade in services",414,"Kuwait",02,"Exports",7168.192,,,15.11753,,
2020,2102,"Total trade in services",414,"Kuwait",01,"Imports",19179.365,,,43.57439,,
2020,2102,"Total trade in services",417,"Kyrgyzstan",02,"Exports",428.24,,,29.56601,,
2020,2102,"Total trade in services",417,"Kyrgyzstan",01,"Imports",604.098,,,14.91287,,
2020,2102,"Total trade in services",418,"Lao People's Dem. Rep.",02,"Exports",346.195,,,5.766,,
2020,2102,"Total trade in services",418,"Lao People's Dem. Rep.",01,"Imports",445.477,,,7.65996,,
2020,2102,"Total trade in services",428,"Latvia",02,"Exports",5530.514,,,26.5187,,
2020,2102,"Total trade in services",428,"Latvia",01,"Imports",3319.222,,,16.26624,,
2020,2102,"Total trade in services",422,"Lebanon",02,"Exports",4954.189,,,64.4861,,
2020,2102,"Total trade in services",422,"Lebanon",01,"Imports",4802.389,,,32.85085,,
2020,2102,"Total trade in services",426,"Lesotho",02,"Exports",13.326,,,1.47718,,
2020,2102,"Total trade in services",426,"Lesotho",01,"Imports",383.544,,,19.31395,,
2020,2102,"Total trade in services",430,"Liberia",02,"Exports",124.253,"Break",,16.98239,"Break",
2020,2102,"Total trade in services",430,"Liberia",01,"Imports",372.905,,,27.20178,,
2020,2102,"Total trade in services",434,"Libya",02,"Exports",225.6,,,2.3655,,
2020,2102,"Total trade in services",434,"Libya",01,"Imports",5186.3,,,36.18105,,
2020,2102,"Total trade in services",440,"Lithuania",02,"Exports",12473.809,,,27.95767,,
2020,2102,"Total trade in services",440,"Lithuania",01,"Imports",6723.195,,,17.13669,,
2020,2102,"Total trade in services",442,"Luxembourg",02,"Exports",125777.493,,,83.71319,,
2020,2102,"Total trade in services",442,"Luxembourg",01,"Imports",98507.561,,,81.22689,,
2020,2102,"Total trade in services",450,"Madagascar",02,"Exports",640.899,,,24.75251,,
2020,2102,"Total trade in services",450,"Madagascar",01,"Imports",869.651,,,23.38898,,
2020,2102,"Total trade in services",454,"Malawi",02,"Exports",441.709,,,33.76124,,
2020,2102,"Total trade in services",454,"Malawi",01,"Imports",587.223,,,17.40782,,
2020,2102,"Total trade in services",458,"Malaysia",02,"Exports",22155.193,,,10.6616,,
2020,2102,"Total trade in services",458,"Malaysia",01,"Imports",33380.568,,,18.10239,,
2020,2102,"Total trade in services",462,"Maldives",02,"Exports",1528.882,,,85.57943,,
2020,2102,"Total trade in services",462,"Maldives",01,"Imports",740.307,,,30.2363,,
2020,2102,"Total trade in services",466,"Mali",02,"Exports",401.503,,,7.72789,,
2020,2102,"Total trade in services",466,"Mali",01,"Imports",2049.099,,,32.32477,,
2020,2102,"Total trade in services",470,"Malta",02,"Exports",17819.919,,,84.51833,,
2020,2102,"Total trade in services",470,"Malta",01,"Imports",14205.661,,,76.22647,,
2020,2102,"Total trade in services",584,"Marshall Islands",02,"Exports",13.727,,,14.67424,,
2020,2102,"Total trade in services",584,"Marshall Islands",01,"Imports",47.012,,,40.16952,,
2020,2102,"Total trade in services",478,"Mauritania",02,"Exports",193.179,,,9.67544,,
2020,2102,"Total trade in services",478,"Mauritania",01,"Imports",795.836,,,21.65723,,
2020,2102,"Total trade in services",480,"Mauritius",02,"Exports",1299.586,,,42.07911,,
2020,2102,"Total trade in services",480,"Mauritius",01,"Imports",1307.417,,,25.10228,,
2020,2102,"Total trade in services",484,"Mexico",02,"Exports",26252.3,,,5.98657,,
2020,2102,"Total trade in services",484,"Mexico",01,"Imports",41724.2,,,9.82222,,
2020,2102,"Total trade in services",583,"Micronesia (Federated States of)",02,"Exports",,,"Not publishable",,,"Not publishable"
2020,2102,"Total trade in services",583,"Micronesia (Federated States of)",01,"Imports",,,"Not publishable",,,"Not publishable"
2020,2102,"Total trade in services",496,"Mongolia",02,"Exports",654.92,,,11.18006,,
2020,2102,"Total trade in services",496,"Mongolia",01,"Imports",2105.155,,,28.67957,,
2020,2102,"Total trade in services",499,"Montenegro",02,"Exports",778.472,,,64.52996,,
2020,2102,"Total trade in services",499,"Montenegro",01,"Imports",574.083,,,19.71314,,
2020,2102,"Total trade in services",500,"Montserrat",02,"Exports",9.659,,,62.80799,,
2020,2102,"Total trade in services",500,"Montserrat",01,"Imports",16.084,,,37.26736,,
2020,2102,"Total trade in services",504,"Morocco",02,"Exports",13866.841,,,37.02831,,
2020,2102,"Total trade in services",504,"Morocco",01,"Imports",7140.183,,,15.40218,,
2020,2102,"Total trade in services",508,"Mozambique",02,"Exports",781.383,,,17.359,,
2020,2102,"Total trade in services",508,"Mozambique",01,"Imports",2789.493,,,32.02122,,
2020,2102,"Total trade in services",104,"Myanmar",02,"Exports",4229.598,"Estimated",,30.05542,"Estimated",
2020,2102,"Total trade in services",104,"Myanmar",01,"Imports",3265.161,"Estimated",,19.17859,"Estimated",
2020,2102,"Total trade in services",516,"Namibia",02,"Exports",684.355,,,19.57777,,
2020,2102,"Total trade in services",516,"Namibia",01,"Imports",747.116,,,15.29202,,
2020,2102,"Total trade in services",520,"Nauru",02,"Exports",10.07,"Estimated",,44.67722,"Estimated",
2020,2102,"Total trade in services",520,"Nauru",01,"Imports",31.837,"Estimated",,35.17622,"Estimated",
2020,2102,"Total trade in services",524,"Nepal",02,"Exports",881.233,,,49.74969,,
2020,2102,"Total trade in services",524,"Nepal",01,"Imports",1097.428,,,10.26168,,
2020,2102,"Total trade in services",528,"Netherlands (Kingdom of the)",02,"Exports",228664.577,,,30.40995,,
2020,2102,"Total trade in services",528,"Netherlands (Kingdom of the)",01,"Imports",217953.747,,,32.48684,,
2020,2102,"Total trade in services",530,"Netherlands Antilles",02,"Exports",,,"Not applicable",,,"Not applicable"
2020,2102,"Total trade in services",530,"Netherlands Antilles",01,"Imports",,,"Not applicable",,,"Not applicable"
2020,2102,"Total trade in services",540,"New Caledonia",02,"Exports",396.927,"Estimated",,18.87209,"Estimated",
2020,2102,"Total trade in services",540,"New Caledonia",01,"Imports",1024.334,"Estimated",,29.52947,"Estimated",
2020,2102,"Total trade in services",554,"New Zealand",02,"Exports",11957,,,23.79099,,
2020,2102,"Total trade in services",554,"New Zealand",01,"Imports",11446.6,,,23.71517,,
2020,2102,"Total trade in services",558,"Nicaragua",02,"Exports",946.3,,,20.23349,,
2020,2102,"Total trade in services",558,"Nicaragua",01,"Imports",613,,,10.29992,,
2020,2102,"Total trade in services",562,"Niger",02,"Exports",222.476,,,17.57515,,
2020,2102,"Total trade in services",562,"Niger",01,"Imports",1075.913,,,30.37332,,
2020,2102,"Total trade in services",566,"Nigeria",02,"Exports",3993.013,,,9.99824,,
2020,2102,"Total trade in services",566,"Nigeria",01,"Imports",19832.515,,,27.47706,,
2020,2102,"Total trade in services",570,"Niue",02,"Exports",,,"Not publishable",,,"Not publishable"
2020,2102,"Total trade in services",570,"Niue",01,"Imports",,,"Not publishable",,,"Not publishable"
2020,2102,"Total trade in services",807,"North Macedonia",02,"Exports",1654.758,,,23.11308,,
2020,2102,"Total trade in services",807,"North Macedonia",01,"Imports",1177.092,,,13.41766,,
2020,2102,"Total trade in services",580,"Northern Mariana Islands",02,"Exports",,,"No value reported or collected",,,"No value reported or collected"
2020,2102,"Total trade in services",580,"Northern Mariana Islands",01,"Imports",,,"No value reported or collected",,,"No value reported or collected"
2020,2102,"Total trade in services",578,"Norway",02,"Exports",34113.341,,,28.91977,,
2020,2102,"Total trade in services",578,"Norway",01,"Imports",39526.717,,,32.5562,,
2020,2102,"Total trade in services",512,"Oman",02,"Exports",2242.954,,,6.28431,,
2020,2102,"Total trade in services",512,"Oman",01,"Imports",8463.005,,,25.01842,,
2020,2102,"Total trade in services",586,"Pakistan",02,"Exports",5392.07,,,19.75619,,
2020,2102,"Total trade in services",586,"Pakistan",01,"Imports",7984.944,,,15.32679,,
2020,2102,"Total trade in services",585,"Palau",02,"Exports",55.171,,,92.7462,,
2020,2102,"Total trade in services",585,"Palau",01,"Imports",54.716,,,26.20803,,
2020,2102,"Total trade in services",591,"Panama",02,"Exports",8191.77,,,44.54671,,
2020,2102,"Total trade in services",591,"Panama",01,"Imports",3217.328,,,18.25532,,
2020,2102,"Total trade in services",598,"Papua New Guinea",02,"Exports",98.055,,,1.06919,,
2020,2102,"Total trade in services",598,"Papua New Guinea",01,"Imports",1692.302,,,32.04024,,
2020,2102,"Total trade in services",600,"Paraguay",02,"Exports",1383.891,,,11.21881,,
2020,2102,"Total trade in services",600,"Paraguay",01,"Imports",1252.47,,,11.40514,,
2020,2102,"Total trade in services",604,"Peru",02,"Exports",2726.024,,,7.2266,,
2020,2102,"Total trade in services",604,"Peru",01,"Imports",7606.373,,,18.01915,,
2020,2102,"Total trade in services",608,"Philippines",02,"Exports",31822.2,,,40.49218,,
2020,2102,"Total trade in services",608,"Philippines",01,"Imports",17955.831,,,17.97553,,
2020,2102,"Total trade in services",616,"Poland",02,"Exports",66405.717,,,20.9008,,
2020,2102,"Total trade in services",616,"Poland",01,"Imports",40252.145,,,14.19823,,
2020,2102,"Total trade in services",620,"Portugal",02,"Exports",25486.964,,,30.03022,,
2020,2102,"Total trade in services",620,"Portugal",01,"Imports",15636.665,,,17.51532,,
2020,2102,"Total trade in services",634,"Qatar",02,"Exports",19429.396,,,27.3911,,
2020,2102,"Total trade in services",634,"Qatar",01,"Imports",34697.802,,,58.74555,,
2020,2102,"Total trade in services",410,"Republic of Korea",02,"Exports",89595.7,,,15.28337,,
2020,2102,"Total trade in services",410,"Republic of Korea",01,"Imports",104265.8,,,19.28391,,
2020,2102,"Total trade in services",498,"Republic of Moldova",02,"Exports",1277.85,,,39.68047,,
2020,2102,"Total trade in services",498,"Republic of Moldova",01,"Imports",879.739,,,14.86443,,
2020,2102,"Total trade in services",642,"Romania",02,"Exports",27091.911,,,29.19252,,
2020,2102,"Total trade in services",642,"Romania",01,"Imports",16324.05,,,15.74536,,
2020,2102,"Total trade in services",643,"Russian Federation",02,"Exports",47960.36,,,12.58597,,
2020,2102,"Total trade in services",643,"Russian Federation",01,"Imports",64748.16,,,21.24027,,
2020,2102,"Total trade in services",646,"Rwanda",02,"Exports",521.444,,,40.64956,,
2020,2102,"Total trade in services",646,"Rwanda",01,"Imports",519.775,,,17.61491,,
2020,2102,"Total trade in services",654,"Saint Helena",02,"Exports",,,"No value reported or collected",,,"No value reported or collected"
2020,2102,"Total trade in services",654,"Saint Helena",01,"Imports",,,"No value reported or collected",,,"No value reported or collected"
2020,2102,"Total trade in services",659,"Saint Kitts and Nevis",02,"Exports",326.546,,,92.25472,,
2020,2102,"Total trade in services",659,"Saint Kitts and Nevis",01,"Imports",155.246,,,36.08165,,
2020,2102,"Total trade in services",662,"Saint Lucia",02,"Exports",390.339,,,86.52404,,
2020,2102,"Total trade in services",662,"Saint Lucia",01,"Imports",229.871,,,32.17081,,
2020,2102,"Total trade in services",666,"Saint Pierre and Miquelon",02,"Exports",,,"No value reported or collected",,,"No value reported or collected"
2020,2102,"Total trade in services",666,"Saint Pierre and Miquelon",01,"Imports",,,"No value reported or collected",,,"No value reported or collected"
2020,2102,"Total trade in services",670,"Saint Vincent and the Grenadines",02,"Exports",126.421,,,68.47368,,
2020,2102,"Total trade in services",670,"Saint Vincent and the Grenadines",01,"Imports",92.017,,,24.53553,,
2020,2102,"Total trade in services",882,"Samoa",02,"Exports",78.226,,,67.13581,,
2020,2102,"Total trade in services",882,"Samoa",01,"Imports",90.881,,,24.11977,,
2020,2102,"Total trade in services",678,"Sao Tome and Principe",02,"Exports",35.406,,,71.76336,,
2020,2102,"Total trade in services",678,"Sao Tome and Principe",01,"Imports",43.372,,,27.09116,,
2020,2102,"Total trade in services",682,"Saudi Arabia",02,"Exports",8983.985,,,4.91336,,
2020,2102,"Total trade in services",682,"Saudi Arabia",01,"Imports",56263.945,,,30.88308,,
2020,2102,"Total trade in services",686,"Senegal",02,"Exports",874.242,,,20.64262,,
2020,2102,"Total trade in services",686,"Senegal",01,"Imports",2641.519,,,27.44081,,
2020,2102,"Total trade in services",688,"Serbia",02,"Exports",7085.311,,,27.84272,,
2020,2102,"Total trade in services",688,"Serbia",01,"Imports",5822.032,,,19.31502,,
2020,2102,"Total trade in services",891,"Serbia and Montenegro",02,"Exports",,,"Not applicable",,,"Not applicable"
2020,2102,"Total trade in services",891,"Serbia and Montenegro",01,"Imports",,,"Not applicable",,,"Not applicable"
2020,2102,"Total trade in services",690,"Seychelles",02,"Exports",766.63,,,61.83867,,
2020,2102,"Total trade in services",690,"Seychelles",01,"Imports",500.41,,,37.56361,,
2020,2102,"Total trade in services",694,"Sierra Leone",02,"Exports",53.008,,,8.06622,,
2020,2102,"Total trade in services",694,"Sierra Leone",01,"Imports",164.999,,,11.90475,,
2020,2102,"Total trade in services",702,"Singapore",02,"Exports",216588.878,,,34.13461,,
2020,2102,"Total trade in services",702,"Singapore",01,"Imports",210475.27,,,40.11299,,
2020,2102,"Total trade in services",534,"Sint Maarten (Dutch part)",02,"Exports",392.907,,,74.54915,,
2020,2102,"Total trade in services",534,"Sint Maarten (Dutch part)",01,"Imports",162.758,,,21.39232,,
2020,2102,"Total trade in services",703,"Slovakia",02,"Exports",10334.933,,,11.46851,,
2020,2102,"Total trade in services",703,"Slovakia",01,"Imports",9234.541,,,10.5107,,
2020,2102,"Total trade in services",705,"Slovenia",02,"Exports",7977.897,,,19.1161,,
