Period,Period Label,Economy,Economy Label,Annual average growth rate,Annual average growth rate Footnote,Annual average growth rate Missing value,Annual average growth rate per capita,Annual average growth rate per capita Footnote,Annual average growth rate per capita Missing value
20122013,"2013",008,"Albania",1.00199,,,1.08644,,
20122013,"2013",012,"Algeria",2.8,,,0.74475,,
20122013,"2013",020,"Andorra",-3.54773,,,-1.44408,,
20122013,"2013",024,"Angola",4.95459,,,0.99065,,
20122013,"2013",660,"Anguilla",-0.49053,,,0.46311,,
20122013,"2013",028,"Antigua and Barbuda",-0.60088,,,-1.50836,,
20122013,"2013",032,"Argentina",2.40532,,,1.39351,,
20122013,"2013",051,"Armenia",3.25774,,,3.2581,,
20122013,"2013",533,"Aruba",6.71058,,,5.88339,,
20122013,"2013",036,"Australia",2.6074,,,0.91337,,
20122013,"2013",040,"Austria",0.0255,,,-0.56187,,
20122013,"2013",031,"Azerbaijan",5.8098,,,4.38228,,
20122013,"2013",044,"Bahamas",-2.86326,,,-3.75631,,
20122013,"2013",048,"Bahrain",5.41672,,,1.98724,,
20122013,"2013",050,"Bangladesh",7.94541,,,6.93718,,
20122013,"2013",052,"Barbados",-1.29921,,,-1.55763,,
20122013,"2013",112,"Belarus",0.9509,,,0.93621,,
20122013,"2013",056,"Belgium",0.45924,,,-0.01566,,
20122013,"2013",084,"Belize",4.43764,,,2.23258,,
20122013,"2013",204,"Benin",7.19143,,,4.07667,,
20122013,"2013",060,"Bermuda",-0.27962,,,-0.16668,,
20122013,"2013",064,"Bhutan",2.12133,,,0.99575,,
20122013,"2013",068,"Bolivia (Plurinational State of)",6.79601,,,5.12847,,
20122013,"2013",070,"Bosnia and Herzegovina",2.34986,,,4.02941,,
20122013,"2013",072,"Botswana",11.10279,,,9.4386,,
20122013,"2013",076,"Brazil",3.00482,,,2.17333,,
20122013,"2013",092,"British Virgin Islands",3.50092,,,-0.93255,,
20122013,"2013",096,"Brunei Darussalam",-2.12478,,,-3.46842,,
20122013,"2013",100,"Bulgaria",-0.54276,,,0.17483,,
20122013,"2013",854,"Burkina Faso",5.79258,,,2.66508,,
20122013,"2013",108,"Burundi",4.89889,,,1.19793,,
20122013,"2013",132,"Cabo Verde",0.63214,,,0.57909,,
20122013,"2013",116,"Cambodia",7.35667,,,5.76351,,
20122013,"2013",120,"Cameroon",4.99553,,,2.08715,,
20122013,"2013",124,"Canada",2.32912,,,1.25369,,
20122013,"2013",136,"Cayman Islands",1.27933,,,-1.34352,,
20122013,"2013",140,"Central African Republic",-36.39198,,,-36.82455,,
20122013,"2013",148,"Chad",7.92711,,,4.14262,,
20122013,"2013",152,"Chile",4.04496,,,3.05735,,
20122013,"2013",156,"China",7.76614,,,7.02474,,
20122013,"2013",344,"China, Hong Kong SAR",3.10155,,,2.20352,,
20122013,"2013",446,"China, Macao SAR",10.75278,,,8.66311,,
20122013,"2013",158,"China, Taiwan Province of",2.48361,,,2.17326,,
20122013,"2013",170,"Colombia",5.13399,,,4.14129,,
20122013,"2013",174,"Comoros",8.92727,,,6.64888,,
20122013,"2013",178,"Congo",-0.71244,,,-3.09694,,
20122013,"2013",184,"Cook Islands",0.42764,,,0.74709,,
20122013,"2013",188,"Costa Rica",2.49477,,,1.36003,,
20122013,"2013",384,"Cote d'Ivoire",15.34381,,,13.06632,,
20122013,"2013",191,"Croatia",-0.39685,,,-0.00153,,
20122013,"2013",192,"Cuba",2.7476,,,2.79315,,
20122013,"2013",531,"Curacao",-0.6357,,,-1.98749,,
20122013,"2013",196,"Cyprus",-6.58717,,,,,"No value reported or collected"
20122013,"2013",203,"Czechia",-0.0459,,,-0.08231,,
20122013,"2013",200,"Czechoslovakia",,,"Not applicable",,,"Not applicable"
20122013,"2013",408,"Dem. People's Rep. of Korea",1.0718,,,0.60205,,
20122013,"2013",180,"Dem. Rep. of the Congo",8.48198,,,4.8538,,
20122013,"2013",208,"Denmark",0.93334,,,0.51245,,
20122013,"2013",262,"Djibouti",13.36101,,,11.2802,,
20122013,"2013",212,"Dominica",-0.99994,,,-1.84772,,
20122013,"2013",214,"Dominican Republic",4.87521,,,3.60543,,
20122013,"2013",218,"Ecuador",4.94651,,,3.38674,,
20122013,"2013",818,"Egypt",2.18529,,,-0.14341,,
20122013,"2013",222,"El Salvador",2.23864,,,1.82455,,
20122013,"2013",226,"Equatorial Guinea",-4.13321,,,-7.88857,,
20122013,"2013",232,"Eritrea",-10.45622,,,-11.54472,,
20122013,"2013",233,"Estonia",1.45843,,,1.82002,,
20122013,"2013",748,"Eswatini",3.86121,,,3.29806,,
20122013,"2013",231,"Ethiopia",10.58224,,,7.61659,,
20122013,"2013",230,"Ethiopia (...1991)",,,"Not applicable",,,"Not applicable"
20122013,"2013",280,"Federal Republic of Germany",,,"Not applicable",,,"Not applicable"
20122013,"2013",242,"Fiji",4.73422,,,4.57032,,
20122013,"2013",246,"Finland",-0.9017,,,-1.35868,,
20122013,"2013",250,"France",0.57633,,,0.06199,"France includes data for Guadeloupe, Martinique, Reunion, French Guiana and Mayotte. Since population figures refer to metropolitan France, the denominator and numerator are mismatched for GDP per capita.",
20122013,"2013",258,"French Polynesia",0.3988,,,-0.202,,
20122013,"2013",266,"Gabon",5.63893,,,1.98503,,
20122013,"2013",270,"Gambia",2.87278,,,-0.09661,,
20122013,"2013",268,"Georgia",3.61555,,,4.43387,,
20122013,"2013",276,"Germany",0.43759,,,0.28244,,
20122013,"2013",288,"Ghana",8.03074,,,5.45908,,
20122013,"2013",300,"Greece",-2.516,,,-1.79819,,
20122013,"2013",304,"Greenland",-1.29842,,,-0.83559,,
20122013,"2013",308,"Grenada",2.35142,,,1.70928,,
20122013,"2013",320,"Guatemala",3.69741,,,1.69123,,
20122013,"2013",324,"Guinea",3.94569,,,1.43532,,
20122013,"2013",624,"Guinea-Bissau",3.25608,,,0.54337,,
20122013,"2013",328,"Guyana",3.65338,,,3.13748,,
20122013,"2013",332,"Haiti",4.32488,,,2.7676,,
20122013,"2013",340,"Honduras",2.79151,,,0.77711,,
20122013,"2013",348,"Hungary",1.80252,,,2.08332,,
20122013,"2013",352,"Iceland",4.55246,,,3.56983,,
20122013,"2013",356,"India",6.38611,,,4.9777,,
20122013,"2013",360,"Indonesia",5.55726,,,4.25604,,
20122013,"2013",960,"Indonesia (...2002)",,,"Not applicable",,,"Not applicable"
20122013,"2013",364,"Iran (Islamic Republic of)",-1.52198,,,-2.80062,,
20122013,"2013",368,"Iraq",7.62787,,,2.66425,,
20122013,"2013",372,"Ireland",1.17465,,,0.63748,,
20122013,"2013",376,"Israel",4.2307,,,2.32617,,
20122013,"2013",380,"Italy",-1.84107,,,-2.03907,,
20122013,"2013",388,"Jamaica",0.51772,,,0.11123,,
20122013,"2013",392,"Japan",2.0051,,,2.16853,,
20122013,"2013",400,"Jordan",2.60995,,,-2.58592,,
20122013,"2013",398,"Kazakhstan",5.95322,,,4.44209,,
20122013,"2013",404,"Kenya",3.81322,,,1.27831,,
20122013,"2013",296,"Kiribati",4.15896,,,2.73709,,
20122013,"2013",412,"Kosovo",5.34082,,,4.72431,,
20122013,"2013",414,"Kuwait",1.1493,,,-3.77361,,
20122013,"2013",417,"Kyrgyzstan",10.91558,,,8.98761,,
20122013,"2013",418,"Lao People's Dem. Rep.",8.02623,,,6.51635,,
20122013,"2013",428,"Latvia",2.00797,,,3.1037,,
20122013,"2013",422,"Lebanon",3.82787,,,-5.35005,,
20122013,"2013",426,"Lesotho",1.79253,,,0.69615,,
20122013,"2013",430,"Liberia",4.6,,,2.32569,,
20122013,"2013",434,"Libya",-17.99796,,,-19.62769,,
20122013,"2013",438,"Liechtenstein",4.9239,,,4.03129,,
20122013,"2013",440,"Lithuania",3.55007,,,4.59906,,
20122013,"2013",442,"Luxembourg",3.17179,,,0.81596,,
20122013,"2013",450,"Madagascar",2.30038,,,-0.44434,,
20122013,"2013",454,"Malawi",11.5902,,,8.46769,,
20122013,"2013",458,"Malaysia",4.69372,,,2.91923,,
20122013,"2013",462,"Maldives",6.96325,,,3.42017,,
20122013,"2013",466,"Mali",7.01448,,,3.93403,,
20122013,"2013",470,"Malta",5.47306,,,5.01985,,
20122013,"2013",584,"Marshall Islands",3.67967,,,5.18942,,
20122013,"2013",478,"Mauritania",4.15081,,,0.93552,,
20122013,"2013",480,"Mauritius",4.752,,,4.60481,,
20122013,"2013",484,"Mexico",0.8521,,,-0.44781,,
20122013,"2013",583,"Micronesia (Federated States of)",-3.67979,,,-3.88557,,
20122013,"2013",492,"Monaco",9.57489,,,7.29974,,
20122013,"2013",496,"Mongolia",11.64906,,,9.44018,,
20122013,"2013",499,"Montenegro",3.54898,,,3.60425,,
20122013,"2013",500,"Montserrat",1.0586,,,1.97287,,
20122013,"2013",504,"Morocco",6.11245,,,4.75469,,
20122013,"2013",508,"Mozambique",6.57141,,,3.535,,
20122013,"2013",104,"Myanmar",8.426,,,7.50874,,
20122013,"2013",516,"Namibia",5.61472,,,2.90208,,
20122013,"2013",520,"Nauru",10.08585,,,7.46899,,
20122013,"2013",524,"Nepal",3.52515,,,3.31847,,
20122013,"2013",528,"Netherlands (Kingdom of the)",-0.13007,,,-0.43537,,
20122013,"2013",530,"Netherlands Antilles",,,"Not applicable",,,"Not applicable"
20122013,"2013",540,"New Caledonia",1.9,,,-0.01011,,
20122013,"2013",554,"New Zealand",2.0808,,,1.11416,,
20122013,"2013",558,"Nicaragua",4.92709,,,3.47943,,
20122013,"2013",562,"Niger",5.10143,,,1.22464,,
20122013,"2013",566,"Nigeria",6.67134,,,3.81449,,
20122013,"2013",807,"North Macedonia",2.92484,,,3.64102,,
20122013,"2013",578,"Norway",1.01619,,,-0.21001,,
20122013,"2013",512,"Oman",5.22744,,,-2.6444,,
20122013,"2013",582,"Pacific Islands, Trust Territory",,,"Not applicable",,,"Not applicable"
20122013,"2013",586,"Pakistan",5.63817,,,3.93311,,
20122013,"2013",585,"Palau",-1.35176,,,-0.69776,,
20122013,"2013",591,"Panama",7.25167,,,5.39916,,
20122013,"2013",590,"Panama, excluding Canal Zone",,,"Not applicable",,,"Not applicable"
20122013,"2013",598,"Papua New Guinea",3.82514,,,1.05768,,
20122013,"2013",600,"Paraguay",8.29308,,,6.74651,,
20122013,"2013",604,"Peru",5.85252,,,4.90271,,
20122013,"2013",608,"Philippines",6.75053,,,4.76267,,
20122013,"2013",616,"Poland",0.85656,,,0.82652,,
20122013,"2013",620,"Portugal",-0.92264,,,-0.403,,
20122013,"2013",630,"Puerto Rico",-0.30683,,,0.78921,,
20122013,"2013",634,"Qatar",5.55604,,,-0.96248,,
20122013,"2013",410,"Republic of Korea",3.16471,,,2.19307,,
20122013,"2013",498,"Republic of Moldova",9.04387,,,11.40751,,
20122013,"2013",642,"Romania",0.26995,,,0.7474,,
20122013,"2013",643,"Russian Federation",1.75542,,,1.53512,,
20122013,"2013",646,"Rwanda",4.71404,,,2.22734,,
20122013,"2013",659,"Saint Kitts and Nevis",5.70982,,,5.62897,,
20122013,"2013",662,"Saint Lucia",-2.0046,,,-2.44662,,
20122013,"2013",670,"Saint Vincent and the Grenadines",2.46284,,,3.03232,,
20122013,"2013",882,"Samoa",2.67815,,,1.76151,,
20122013,"2013",674,"San Marino",-3.02612,,,-3.46743,,
20122013,"2013",678,"Sao Tome and Principe",4.8147,,,2.80195,,
20122013,"2013",682,"Saudi Arabia",2.85034,,,-0.68866,,
20122013,"2013",686,"Senegal",2.41233,,,-0.57809,,
20122013,"2013",688,"Serbia",2.89264,,,3.57767,,
20122013,"2013",891,"Serbia and Montenegro",,,"Not applicable",,,"Not applicable"
20122013,"2013",690,"Seychelles",6.45216,,,3.79328,,
20122013,"2013",694,"Sierra Leone",20.71526,,,17.78513,,
20122013,"2013",702,"Singapore",4.8176,,,3.02222,,
20122013,"2013",534,"Sint Maarten (Dutch part)",9.55239,,,7.01326,,
20122013,"2013",703,"Slovakia",0.63274,,,0.52949,,
20122013,"2013",705,"Slovenia",-1.02928,,,-1.17944,,
20122013,"2013",090,"Solomon Islands",5.34607,,,1.5676,,
20122013,"2013",706,"Somalia",-2.70859,,,-5.79626,,
20122013,"2013",710,"South Africa",2.48547,,,0.80566,,
20122013,"2013",728,"South Sudan",29.79526,,,25.02907,,
20122013,"2013",724,"Spain",-1.40334,,,-1.07104,,
20122013,"2013",144,"Sri Lanka",4.05175,,,3.12922,,
20122013,"2013",275,"State of Palestine",4.69857,,,2.27359,,
20122013,"2013",729,"Sudan",6.7969,,,4.35867,,
20122013,"2013",736,"Sudan (...2011)",,,"Not applicable",,,"Not applicable"
20122013,"2013",740,"Suriname",3.81436,,,2.64909,,
20122013,"2013",752,"Sweden",1.18778,,,0.33266,,
20122013,"2013",756,"Switzerland",1.79214,,,0.63126,,
20122013,"2013",760,"Syrian Arab Republic",-26.30013,,,-22.58282,,
20122013,"2013",762,"Tajikistan",7.42884,,,4.77944,,
20122013,"2013",835,"Tanganyika",6.78159,,,,,"No value reported or collected"
20122013,"2013",836,"Zanzibar and Pemba Island",4.27157,,,,,"No value reported or collected"
20122013,"2013",764,"Thailand",2.68738,,,2.08604,,
20122013,"2013",626,"Timor-Leste",3.10288,,,0.98422,,
20122013,"2013",768,"Togo",5.82427,,,3.14133,,
20122013,"2013",776,"Tonga",0.31232,,,0.67018,,
20122013,"2013",780,"Trinidad and Tobago",3.53179,,,2.88362,,
20122013,"2013",788,"Tunisia",4.03426,,,2.80436,,
20122013,"2013",792,"Turkiye",8.48582,,,6.77364,,
20122013,"2013",795,"Turkmenistan",-0.33745,,,-2.5322,,
20122013,"2013",796,"Turks and Caicos Islands",1.07088,,,-3.51219,,
20122013,"2013",798,"Tuvalu",6.05098,,,5.40509,,
20122013,"2013",800,"Uganda",-0.42337,,,-3.24017,,
20122013,"2013",804,"Ukraine",-0.02677,,,0.15374,"The Government of Ukraine has advised the United Nations that it is not in a position to provide statistical data concerning the Autonomous Republic of Crimea and the city of Sevastopol from 2010 onwards. Since population figures include these areas, the denominator and numerator are mismatched for GDP per capita.",
20122013,"2013",810,"Union of Soviet Socialist Republics",,,"Not applicable",,,"Not applicable"
20122013,"2013",784,"United Arab Emirates",5.05556,,,0.56554,,
20122013,"2013",826,"United Kingdom",1.79232,,,1.11427,,
20122013,"2013",834,"United Republic of Tanzania",6.71885,,,3.54976,,
20122013,"2013",840,"United States",2.11778,,,1.16222,,
20122013,"2013",841,"United States of America including Puerto Rico",2.10272,,,,,"No value reported or collected"
20122013,"2013",858,"Uruguay",6.0918,,,5.77669,,
20122013,"2013",860,"Uzbekistan",7.29655,,,5.62826,,
20122013,"2013",548,"Vanuatu",1.96915,,,-0.27433,,
20122013,"2013",862,"Venezuela (Bolivarian Rep. of)",1.34345,,,0.12928,,
20122013,"2013",704,"Viet Nam",5.55351,,,4.31499,,
20122013,"2013",887,"Yemen",5.34096,,,2.18103,,
20122013,"2013",886,"Yemen, Arab Republic",,,"Not applicable",,,"Not applicable"
20122013,"2013",720,"Yemen, Democratic",,,"Not applicable",,,"Not applicable"
20122013,"2013",890,"Yugoslavia, Soc. Fed. Rep. of",,,"Not applicable",,,"Not applicable"
20122013,"2013",894,"Zambia",5.05873,,,1.74733,,
20122013,"2013",716,"Zimbabwe",1.98949,,,0.56362,,
20122013,"2013",0002,"Special economies",,,"Not applicable",,,"Not applicable"
20122013,"2013",251,"France including French Guiana, Guadeloupe, Martinique, Mayotte, Monaco and Reunion",0.59554,,,0.07466,,
20122013,"2013",579,"Norway including Svalbard and Jan Mayen Islands",1.01619,,,-0.21001,,
20122013,"2013",757,"Switzerland including Liechtenstein",1.81961,,,0.65975,,
20122013,"2013",926,"United Kingdom including Channel Islands and Isle of Man",1.79232,,,1.11557,,
20122013,"2013",842,"United States of America including Puerto Rico and United States Virgin Islands",2.10272,,,1.17112,,
20122013,"2013",5600,"Asia and Oceania",5.20286,,,4.01449,,
20122013,"2013",5702,"Northern America and Europe",1.29409,,,0.88985,,
20122013,"2013",5706,"Europe, Northern America, Australia and New Zealand",1.33718,,,0.90435,,
20122013,"2013",5703,"Central and Southern Asia",5.17944,,,3.76004,,
20122013,"2013",5704,"Eastern and South-Eastern Asia",5.45824,,,4.61336,,
20122013,"2013",5705,"Western Asia and Northern Africa",4.10471,,,1.84673,,
20122013,"2013",1400,"Developing economies",5.3694,,,3.86517,,
20122013,"2013",1410,"Developing economies: Africa",3.91864,,,1.23274,,
20122013,"2013",1420,"Developing economies: Americas",2.67937,,,1.62043,,
20122013,"2013",1460,"Developing economies: Asia and Oceania",6.37966,,,5.13838,,
20122013,"2013",1430,"Developing economies: Asia",6.38752,,,5.14938,,
20122013,"2013",1450,"Developing economies: Oceania",2.90363,,,0.53473,,
20122013,"2013",1500,"Developed economies",1.47163,,,1.0669,,
20122013,"2013",1520,"Developed economies: Americas",2.13325,,,1.16628,,
20122013,"2013",1560,"Developed economies: Asia and Oceania",2.37713,,,1.96993,,
20122013,"2013",1530,"Developed economies: Asia",2.34019,,,2.10614,,
20122013,"2013",1550,"Developed economies: Oceania",2.54287,,,0.96603,,
20122013,"2013",1540,"Developed economies: Europe",0.45338,,,0.31641,,
20122013,"2013",1600,"Developing economies excluding China",4.02752,,,2.31171,,
20122013,"2013",1601,"Developing economies excluding LDCs",5.33138,,,4.00417,,
20122013,"2013",1610,"LDCs (Least developed countries)",6.46475,,,3.9623,,
20122013,"2013",1614,"LDCs: Africa",5.96498,,,2.87288,,
20122013,"2013",1612,"LDCs: Asia",7.28198,,,5.86041,,
20122013,"2013",1615,"LDCs: Islands and Haiti",4.52994,,,2.77869,,
20122013,"2013",1620,"LLDCs (Landlocked developing countries)",5.9902,,,3.50241,,
20122013,"2013",1640,"SIDS (Small island developing States) (UN-OHRLLS)",3.21937,,,2.05682,,
20122013,"2013",1641,"SIDS: Atlantic and Indian Ocean",3.59582,,,1.90958,,
20122013,"2013",1642,"SIDS: Caribbean",1.95661,,,1.28272,,
20122013,"2013",1643,"SIDS: Pacific",4.57181,,,2.36776,,
20122013,"2013",2623,"Low-income developing economies",4.6605,,,2.39816,,
20122013,"2013",2622,"Middle-income developing economies",5.34858,,,3.66855,,
20122013,"2013",2621,"High-income developing economies",5.44036,,,4.46707,,
20122013,"2013",2711,"BRICS",6.29067,,,5.27178,,
20122013,"2013",3412,"European Union (2020 …)",-0.08292,,,-0.1733,,
20122013,"2013",3916,"G20 (Group of Twenty)",3.0515,,,2.07834,,
20122013,"2013",3919,"G-77 (Group of 77)",5.60751,,,4.09038,,
20122013,"2013",3905,"OECD (Organisation for Economic Cooperation and Development)",1.60728,,,0.9357,,
20132014,"2014",0000,"World",3.10509,,,1.85041,,
20132014,"2014",5100,"Africa",4.10041,,,1.43537,,
20132014,"2014",5110,"Northern Africa",1.64606,,,-0.45251,,
20132014,"2014",5120,"Sub-Saharan Africa",5.29516,,,2.47594,,
20132014,"2014",5121,"Eastern Africa",7.2225,,,4.40415,,
20132014,"2014",5122,"Middle Africa",5.60028,,,2.20291,,
20132014,"2014",5123,"Southern Africa",1.69798,,,0.03191,,
20132014,"2014",5124,"Western Africa",6.40638,,,3.55466,,
20132014,"2014",5200,"Americas",2.1887,,,1.18749,,
20132014,"2014",5210,"Northern America",2.5492,,,1.59333,,
20132014,"2014",5220,"Latin America and the Caribbean",0.95365,,,-0.06363,,
20132014,"2014",5221,"Caribbean",1.82377,,,1.20579,,
20132014,"2014",5222,"Central America",2.74681,,,1.41993,,
20132014,"2014",5223,"South America",0.22887,,,-0.70595,,
20132014,"2014",5300,"Asia",4.97112,,,3.8354,,
20132014,"2014",5310,"Central Asia",4.89859,,,3.05239,,
20132014,"2014",5330,"Eastern Asia",4.94336,,,4.33139,,
20132014,"2014",5350,"South-eastern Asia",4.65946,,,3.41462,,
20132014,"2014",5320,"Southern Asia",6.89371,,,5.52828,,
20132014,"2014",5340,"Western Asia",3.44386,,,0.98471,,
20132014,"2014",5400,"Europe",1.76585,,,1.60565,,
20132014,"2014",5410,"Eastern Europe",1.53886,,,1.55136,,
20132014,"2014",5420,"Northern Europe",3.01488,,,2.33807,,
20132014,"2014",5430,"Southern Europe",0.57345,,,0.83329,,
20132014,"2014",5440,"Western Europe",1.66815,,,1.17411,,
20132014,"2014",5500,"Oceania",2.52406,,,0.74787,,
20132014,"2014",0001,"Individual economies",,,"Not applicable",,,"Not applicable"
20132014,"2014",004,"Afghanistan",2.29669,,,-1.35258,,
20132014,"2014",008,"Albania",1.77449,,,1.90852,,
20132014,"2014",012,"Algeria",3.8,,,1.7061,,
20132014,"2014",020,"Andorra",2.50436,,,4.52979,,
20132014,"2014",024,"Angola",4.82263,,,0.98201,,
20132014,"2014",660,"Anguilla",4.68305,,,1.04594,,
20132014,"2014",028,"Antigua and Barbuda",3.79573,,,2.97603,,
20132014,"2014",032,"Argentina",-2.51262,,,-3.51326,,
20132014,"2014",051,"Armenia",3.64214,,,3.64554,,
20132014,"2014",533,"Aruba",-1.58655,,,-2.36245,,
20132014,"2014",036,"Australia",2.20181,,,0.64541,,
20132014,"2014",040,"Austria",0.66127,,,-0.1208,,
20132014,"2014",031,"Azerbaijan",2.75051,,,1.39849,,
20132014,"2014",044,"Bahamas",1.84726,,,0.95612,,
20132014,"2014",048,"Bahrain",4.35,,,-0.07287,,
20132014,"2014",050,"Bangladesh",7.99374,,,7.01421,,
20132014,"2014",052,"Barbados",-0.00113,,,-0.2465,,
20132014,"2014",112,"Belarus",1.74694,,,1.65827,,
20132014,"2014",056,"Belgium",1.57853,,,1.12689,,
20132014,"2014",084,"Belize",4.00653,,,1.83175,,
20132014,"2014",204,"Benin",6.35768,,,3.26077,,
20132014,"2014",060,"Bermuda",-3.70089,,,-3.63267,,
20132014,"2014",064,"Bhutan",5.77569,,,4.6408,,
20132014,"2014",068,"Bolivia (Plurinational State of)",5.46057,,,3.84418,,
20132014,"2014",070,"Bosnia and Herzegovina",1.15385,,,2.45998,,
20132014,"2014",072,"Botswana",5.69697,,,4.17082,,
20132014,"2014",076,"Brazil",0.50396,,,-0.30316,,
20132014,"2014",092,"British Virgin Islands",1.69731,,,-2.18707,,
20132014,"2014",096,"Brunei Darussalam",-2.50789,,,-3.80575,,
20132014,"2014",100,"Bulgaria",0.94939,,,1.52448,,
20132014,"2014",854,"Burkina Faso",4.32685,,,1.27048,,
20132014,"2014",108,"Burundi",4.23554,,,0.75667,,
20132014,"2014",132,"Cabo Verde",0.69667,,,0.67682,,
20132014,"2014",116,"Cambodia",7.14257,,,5.56596,,
20132014,"2014",120,"Cameroon",5.71982,,,2.56873,,
20132014,"2014",124,"Canada",2.87004,,,1.88612,,
20132014,"2014",136,"Cayman Islands",2.65453,,,0.08646,,
20132014,"2014",140,"Central African Republic",0.08107,,,0.49751,,
20132014,"2014",148,"Chad",9.15239,,,5.3244,,
